"phone_number","attempted","attempts","disposition","support_hopper","environment_thermometer"
"5649154965",TRUE,1,"no answer",,
"5689768592",TRUE,1,"no answer",,
"3148594659",TRUE,1,"no answer",,
"4526418694",TRUE,1,"survey complete","somewhat support","5"
"6753911329",TRUE,1,"no answer",,
"5271899165",TRUE,1,"no answer",,
"2397864126",TRUE,1,"survey complete","somewhat support","4"
"7412498162",TRUE,1,"no answer",,
"6417394582",TRUE,1,"survey complete","neither support nor oppose","9"
"8934299173",TRUE,1,"no answer",,
"6188143456",TRUE,1,"no answer",,
"9842463196",TRUE,1,"no answer",,
"5961288216",TRUE,1,"no answer",,
"8671288529",TRUE,2,"no answer",,
"6532564672",TRUE,1,"no answer",,
"6186498465",TRUE,1,"no answer",,
"2879568295",TRUE,1,"survey complete","somewhat oppose","3"
"1721562579",TRUE,1,"no answer",,
"3795247495",TRUE,2,"survey complete","strong support","3"
"6189675432",TRUE,1,"partial survey","strong support",
"9638635687",TRUE,1,"no answer",,
"8278367185",TRUE,1,"no answer",,
"9129836478",TRUE,1,"no answer",,
"2755636941",TRUE,1,"no answer",,
"1782363416",TRUE,1,"no answer",,
"6283979652",TRUE,2,"survey complete","strong support","5"
"5197698957",TRUE,2,"no answer",,
"2714989827",TRUE,1,"survey complete","neither support nor oppose","9"
"4627314593",TRUE,2,"no answer",,
"7815637235",TRUE,1,"no answer",,
"7843185483",TRUE,1,"no answer",,
"3829323764",TRUE,1,"no answer",,
"9439644738",TRUE,1,"no answer",,
"2971354625",TRUE,1,"no answer",,
"9754876591",TRUE,2,"no answer",,
"8235463196",TRUE,1,"survey complete","somewhat oppose","9"
"1467252764",TRUE,1,"no answer",,
"6528723654",TRUE,1,"no answer",,
"8755215391",TRUE,1,"no answer",,
"4739618912",TRUE,1,"no answer",,
"2498655184",TRUE,1,"no answer",,
"9277311687",TRUE,1,"survey complete","somewhat oppose","9"
"2956136583",TRUE,1,"no answer",,
"4173296537",TRUE,1,"survey complete","somewhat support","refused"
"7326436129",TRUE,2,"no answer",,
"3878361523",TRUE,1,"no answer",,
"6317698194",TRUE,1,"no answer",,
"2756233524",TRUE,1,"no answer",,
"5624815439",TRUE,1,"no answer",,
"4397288152",TRUE,1,"no answer",,
"3629822594",TRUE,1,"no answer",,
"2836121987",TRUE,2,"no answer",,
"7916251769",TRUE,2,"no answer",,
"6235491687",TRUE,1,"no answer",,
"3962172748",TRUE,2,"no answer",,
"2198121652",TRUE,1,"no answer",,
"7813494219",TRUE,2,"survey complete","somewhat support","5"
"9164824378",TRUE,1,"no answer",,
"5321567214",TRUE,2,"no answer",,
"5147896913",TRUE,1,"no answer",,
"3893692936",TRUE,1,"no answer",,
"4829144572",TRUE,1,"survey complete","somewhat support","8"
"8428949835",TRUE,1,"no answer",,
"7855486547",TRUE,1,"survey complete","somewhat support","5"
"3659458915",TRUE,1,"no answer",,
"6784216148",TRUE,1,"no answer",,
"4792672495",TRUE,2,"no answer",,
"6795188729",TRUE,2,"survey complete","somewhat support","9"
"8295737532",TRUE,2,"no answer",,
"6518423751",TRUE,1,"no answer",,
"5923741694",TRUE,1,"no answer",,
"2642465376",TRUE,1,"no answer",,
"5463685647",TRUE,1,"no answer",,
"4198528267",TRUE,1,"no answer",,
"5892751478",TRUE,1,"survey complete","somewhat support","7"
"4783952473",TRUE,2,"no answer",,
"8972979318",TRUE,1,"no answer",,
"9751657598",TRUE,1,"no answer",,
"8726937154",TRUE,1,"no answer",,
"4964736534",TRUE,1,"no answer",,
"9277346938",TRUE,1,"no answer",,
"8926282613",TRUE,1,"no answer",,
"8927234182",TRUE,1,"no answer",,
"3457958965",TRUE,1,"no answer",,
"6841458129",TRUE,1,"no answer",,
"8638164382",TRUE,1,"no answer",,
"9754711368",TRUE,1,"no answer",,
"2753585264",TRUE,2,"no answer",,
"2644138749",TRUE,1,"no answer",,
"6372676471",TRUE,1,"survey complete","strong support","4"
"9419161368",TRUE,1,"no answer",,
"9454767468",TRUE,1,"no answer",,
"2892486531",TRUE,1,"no answer",,
"7482591259",TRUE,1,"survey complete","neither support nor oppose","9"
"4679749683",TRUE,1,"no answer",,
"4384658524",TRUE,1,"no answer",,
"5713679543",TRUE,2,"survey complete","somewhat oppose","9"
"3178514136",TRUE,2,"no answer",,
"6898766714",TRUE,1,"no answer",,
"5464573941",TRUE,1,"survey complete","somewhat oppose","6"
"9464582178",TRUE,1,"no answer",,
"7254159425",TRUE,1,"no answer",,
"1426412149",TRUE,1,"no answer",,
"6939768137",TRUE,2,"no answer",,
"4734595963",TRUE,2,"no answer",,
"2652347635",TRUE,1,"no answer",,
"3412642495",TRUE,1,"no answer",,
"2983259742",TRUE,1,"no answer",,
"1686753725",TRUE,1,"survey complete","somewhat support","8"
"7692161574",TRUE,1,"no answer",,
"3819641259",TRUE,1,"no answer",,
"1949316394",TRUE,1,"no answer",,
"1857254276",TRUE,2,"no answer",,
"8267631569",TRUE,1,"survey complete","somewhat support","7"
"2749185624",TRUE,1,"no answer",,
"4836133659",TRUE,1,"survey complete","somewhat support","6"
"3948743587",TRUE,1,"no answer",,
"2879277519",TRUE,1,"no answer",,
"3679155297",TRUE,1,"no answer",,
"7311327418",TRUE,1,"no answer",,
"7582654915",TRUE,1,"no answer",,
"9542549541",TRUE,1,"no answer",,
"4254236179",TRUE,2,"survey complete","somewhat oppose","4"
"7166255943",TRUE,1,"no answer",,
"7413845681",TRUE,1,"no answer",,
"6432867632",TRUE,1,"survey complete","somewhat support","9"
"4817233659",TRUE,1,"no answer",,
"4137231245",TRUE,1,"no answer",,
"4676211869",TRUE,2,"survey complete","strong support","8"
"7258435172",TRUE,1,"no answer",,
"1479137239",TRUE,1,"survey complete","somewhat oppose","9"
"3562757264",TRUE,1,"no answer",,
"8523856938",TRUE,1,"no answer",,
"7186432857",TRUE,1,"survey complete","somewhat oppose","10"
"3947517298",TRUE,1,"no answer",,
"1282547481",TRUE,1,"survey complete","strong support","10"
"9465933647",TRUE,1,"no answer",,
"3766735396",TRUE,1,"no answer",,
"5928491874",TRUE,2,"no answer",,
"9381351268",TRUE,2,"no answer",,
"4856248251",TRUE,1,"no answer",,
"1836325912",TRUE,1,"no answer",,
"2746748463",TRUE,1,"no answer",,
"6314898936",TRUE,1,"no answer",,
"8275924379",TRUE,1,"no answer",,
"2175184793",TRUE,1,"no answer",,
"3716384268",TRUE,2,"no answer",,
"1863179378",TRUE,2,"no answer",,
"1577126729",TRUE,1,"no answer",,
"1356711537",TRUE,1,"survey complete","somewhat oppose","5"
"7136232851",TRUE,1,"no answer",,
"9384815613",TRUE,1,"no answer",,
"6954587816",TRUE,1,"no answer",,
"5912946528",TRUE,1,"survey complete","somewhat oppose","10"
"4616236783",TRUE,1,"no answer",,
"8953694831",TRUE,2,"no answer",,
"1475712149",TRUE,1,"no answer",,
"2749626845",TRUE,2,"no answer",,
"7326753852",TRUE,2,"survey complete","somewhat support","9"
"1296741295",TRUE,1,"no answer",,
"3897157953",TRUE,1,"no answer",,
"6715676978",TRUE,2,"no answer",,
"3862812937",TRUE,1,"no answer",,
"4817163849",TRUE,1,"no answer",,
"4163497685",TRUE,1,"no answer",,
"7191652364",TRUE,2,"no answer",,
"3493487324",TRUE,1,"no answer",,
"9211659256",TRUE,1,"no answer",,
"1729613716",TRUE,1,"no answer",,
"9252718534",TRUE,1,"no answer",,
"2393651689",TRUE,1,"no answer",,
"8633927493",TRUE,1,"survey complete","neither support nor oppose","8"
"2365313817",TRUE,1,"survey complete","somewhat oppose","4"
"5471269257",TRUE,1,"no answer",,
"9181982936",TRUE,1,"no answer",,
"9688313691",TRUE,1,"no answer",,
"7158474572",TRUE,1,"no answer",,
"9129414768",TRUE,1,"no answer",,
"1452417369",TRUE,1,"no answer",,
"8432131459",TRUE,1,"no answer",,
"8968154981",TRUE,2,"no answer",,
"2182868736",TRUE,1,"no answer",,
"9355765963",TRUE,1,"no answer",,
"2643795197",TRUE,2,"survey complete","somewhat support","4"
"3497641842",TRUE,2,"no answer",,
"3518138549",TRUE,1,"no answer",,
"1825691826",TRUE,2,"no answer",,
"5296941849",TRUE,2,"no answer",,
"7413718154",TRUE,1,"no answer",,
"8299832514",TRUE,1,"no answer",,
"7859269365",TRUE,1,"no answer",,
"3526214589",TRUE,1,"no answer",,
"5431964731",TRUE,1,"survey complete","neither support nor oppose","8"
"3693677856",TRUE,1,"no answer",,
"2653198714",TRUE,1,"no answer",,
"7187131653",TRUE,1,"no answer",,
"9788419514",TRUE,1,"no answer",,
"9687951972",TRUE,2,"no answer",,
"5893428146",TRUE,1,"no answer",,
"8653987246",TRUE,2,"survey complete","somewhat support","3"
"5366733786",TRUE,1,"no answer",,
"6251724653",TRUE,1,"no answer",,
"3261793427",TRUE,1,"no answer",,
"1689624689",TRUE,1,"survey complete","somewhat support","9"
"2531347389",TRUE,1,"no answer",,
"4524851372",TRUE,1,"no answer",,
"1245463568",TRUE,1,"no answer",,
"5124824659",TRUE,1,"survey complete","somewhat support","10"
"2198568729",TRUE,1,"no answer",,
"5894855439",TRUE,1,"no answer",,
"1498233856",TRUE,1,"no answer",,
"8939815627",TRUE,2,"survey complete","somewhat support","8"
"5617197851",TRUE,2,"no answer",,
"1675863519",TRUE,1,"no answer",,
"4213958653",TRUE,1,"no answer",,
"7565782596",TRUE,1,"survey complete","somewhat support","10"
"6431732845",TRUE,1,"no answer",,
"4576811596",TRUE,1,"no answer",,
"2471853476",TRUE,1,"partial survey","somewhat support",
"9578371974",TRUE,1,"no answer",,
"3264785914",TRUE,1,"survey complete","neither support nor oppose","10"
"1357531257",TRUE,1,"no answer",,
"3468742873",TRUE,1,"no answer",,
"1835192741",TRUE,2,"survey complete","strong support","10"
"4312544785",TRUE,1,"survey complete","neither support nor oppose","8"
"4734354157",TRUE,1,"no answer",,
"2964383746",TRUE,1,"survey complete","strong support","5"
"4955121459",TRUE,2,"survey complete","somewhat support","9"
"6853167842",TRUE,2,"survey complete","somewhat oppose","7"
"1964898419",TRUE,1,"no answer",,
"1521398532",TRUE,1,"survey complete","neither support nor oppose","9"
"4516733916",TRUE,1,"no answer",,
"8631272186",TRUE,1,"no answer",,
"4621691463",TRUE,1,"no answer",,
"3254825123",TRUE,1,"no answer",,
"5873413465",TRUE,1,"no answer",,
"1433891598",TRUE,1,"no answer",,
"4316218536",TRUE,1,"no answer",,
"6859646598",TRUE,1,"no answer",,
"4211262158",TRUE,1,"survey complete","strong support","7"
"2419129231",TRUE,1,"no answer",,
"3656398594",TRUE,1,"survey complete","somewhat support","9"
"1253217862",TRUE,1,"no answer",,
"7453587823",TRUE,1,"no answer",,
"3925796732",TRUE,1,"no answer",,
"4712637162",TRUE,2,"no answer",,
"5121265678",TRUE,2,"no answer",,
"9813845421",TRUE,2,"no answer",,
"7842359165",TRUE,1,"no answer",,
"1385342897",TRUE,1,"no answer",,
"1764621872",TRUE,2,"no answer",,
"1925824538",TRUE,1,"survey complete","neither support nor oppose","5"
"3461958431",TRUE,1,"no answer",,
"1533493846",TRUE,1,"partial survey","somewhat support",
"2562585387",TRUE,1,"no answer",,
"5911643521",TRUE,1,"survey complete","strong support","9"
"4319817642",TRUE,2,"survey complete","somewhat support","7"
"7964972961",TRUE,2,"survey complete","somewhat support","7"
"5427956782",TRUE,2,"no answer",,
"4358278793",TRUE,1,"no answer",,
"4869345392",TRUE,1,"no answer",,
"1498677481",TRUE,2,"no answer",,
"3197866378",TRUE,1,"no answer",,
"6158638496",TRUE,1,"no answer",,
"3714965186",TRUE,1,"no answer",,
"2792466219",TRUE,2,"no answer",,
"7641471673",TRUE,1,"no answer",,
"1483549184",TRUE,2,"no answer",,
"2362672687",TRUE,1,"survey complete","somewhat support","8"
"9386277164",TRUE,1,"no answer",,
"2644322845",TRUE,1,"no answer",,
"3989285421",TRUE,1,"no answer",,
"7146548352",TRUE,1,"no answer",,
"8134612386",TRUE,1,"survey complete","somewhat oppose","5"
"8241476328",TRUE,1,"no answer",,
"7957355286",TRUE,1,"survey complete","somewhat oppose","9"
"3219617325",TRUE,1,"no answer",,
"7622716281",TRUE,1,"survey complete","neither support nor oppose","6"
"4897599854",TRUE,1,"no answer",,
"1296453657",TRUE,1,"no answer",,
"5318254381",TRUE,1,"no answer",,
"6834389763",TRUE,2,"no answer",,
"4839767125",TRUE,2,"no answer",,
"9527147642",TRUE,1,"survey complete","strong support","5"
"2536756528",TRUE,1,"no answer",,
"5195374913",TRUE,1,"no answer",,
"3587423746",TRUE,1,"no answer",,
"3922871249",TRUE,1,"survey complete","neither support nor oppose","9"
"7249425698",TRUE,1,"no answer",,
"6928922934",TRUE,1,"survey complete","neither support nor oppose","6"
"3183544683",TRUE,1,"survey complete","somewhat oppose","8"
"5864615274",TRUE,1,"no answer",,
"8799387839",TRUE,1,"no answer",,
"1962892376",TRUE,1,"no answer",,
"1242483678",TRUE,2,"no answer",,
"5622844952",TRUE,1,"survey complete","neither support nor oppose","7"
"5672711925",TRUE,1,"survey complete","somewhat support","10"
"3546976182",TRUE,1,"survey complete","strong support","8"
"7499869713",TRUE,1,"no answer",,
"3284255641",TRUE,2,"no answer",,
"7823512546",TRUE,1,"no answer",,
"2589583145",TRUE,1,"no answer",,
"7139148416",TRUE,1,"no answer",,
"8268537396",TRUE,1,"no answer",,
"9349727829",TRUE,1,"no answer",,
"2352647218",TRUE,2,"no answer",,
"8635128617",TRUE,1,"no answer",,
"2515382794",TRUE,2,"no answer",,
"6739161349",TRUE,2,"no answer",,
"1757645236",TRUE,1,"no answer",,
"5988698372",TRUE,1,"no answer",,
"7659367249",TRUE,1,"survey complete","neither support nor oppose","8"
"9369328271",TRUE,1,"no answer",,
"9682783574",TRUE,1,"no answer",,
"2413985684",TRUE,1,"no answer",,
"6146715423",TRUE,1,"no answer",,
"3451736827",TRUE,1,"survey complete","strong support","8"
"4813852179",TRUE,1,"no answer",,
"2513928726",TRUE,1,"survey complete","neither support nor oppose","7"
"4834638659",TRUE,2,"no answer",,
"9745964862",TRUE,1,"no answer",,
"4631852548",TRUE,1,"no answer",,
"3693495213",TRUE,2,"no answer",,
"6929475321",TRUE,2,"survey complete","neither support nor oppose","8"
"5467532698",TRUE,1,"no answer",,
"1453588965",TRUE,1,"no answer",,
"1951858634",TRUE,1,"no answer",,
"6787892351",TRUE,2,"no answer",,
"5828269352",TRUE,1,"no answer",,
"9459676398",TRUE,1,"survey complete","somewhat support","10"
"5498638479",TRUE,2,"no answer",,
"4527838456",TRUE,1,"no answer",,
"4178761729",TRUE,1,"no answer",,
"4768473824",TRUE,1,"survey complete","somewhat support","9"
"1622592316",TRUE,1,"no answer",,
"4928268657",TRUE,1,"no answer",,
"1397966792",TRUE,1,"no answer",,
"6872681653",TRUE,2,"no answer",,
"2177316512",TRUE,2,"survey complete","neither support nor oppose","8"
"1528169154",TRUE,1,"no answer",,
"3197562654",TRUE,1,"survey complete","somewhat support","9"
"8951454637",TRUE,1,"survey complete","neither support nor oppose","7"
"4912897613",TRUE,1,"survey complete","somewhat support","8"
"3699833167",TRUE,2,"no answer",,
"5373615318",TRUE,1,"survey complete","somewhat oppose","7"
"7829178792",TRUE,1,"no answer",,
"4179326492",TRUE,1,"no answer",,
"9212579165",TRUE,1,"survey complete","somewhat support","9"
"8164522931",TRUE,2,"no answer",,
"8177382746",TRUE,1,"no answer",,
"5673946812",TRUE,1,"no answer",,
"5689834587",TRUE,1,"no answer",,
"5627849561",TRUE,1,"no answer",,
"2814537914",TRUE,2,"survey complete","somewhat support","8"
"1743171643",TRUE,1,"no answer",,
"2782398724",TRUE,1,"no answer",,
"2675162497",TRUE,2,"survey complete","neither support nor oppose","8"
"2689278912",TRUE,1,"no answer",,
"2711861487",TRUE,1,"survey complete","somewhat support","3"
"5618194327",TRUE,1,"no answer",,
"8673848492",TRUE,1,"no answer",,
"7828645196",TRUE,1,"no answer",,
"5469348321",TRUE,1,"no answer",,
"7234928273",TRUE,1,"no answer",,
"2164936248",TRUE,1,"no answer",,
"7618696589",TRUE,1,"no answer",,
"1425212738",TRUE,2,"no answer",,
"5877459427",TRUE,2,"survey complete","neither support nor oppose","5"
"3967312537",TRUE,1,"survey complete","strong support","8"
"7432477524",TRUE,1,"survey complete","strong support","8"
"1643681438",TRUE,1,"survey complete","somewhat support","5"
"3191892163",TRUE,1,"no answer",,
"4629253298",TRUE,2,"no answer",,
"3475815273",TRUE,1,"no answer",,
"7149873427",TRUE,1,"no answer",,
"2653914658",TRUE,1,"survey complete","strong support","7"
"7854512873",TRUE,2,"no answer",,
"8953821539",TRUE,1,"no answer",,
"1288278276",TRUE,1,"survey complete","somewhat support","10"
"6539544528",TRUE,2,"no answer",,
"8259835637",TRUE,1,"no answer",,
"5175364653",TRUE,1,"no answer",,
"1752457469",TRUE,2,"no answer",,
"9867388349",TRUE,2,"survey complete","somewhat oppose","5"
"4178439325",TRUE,1,"no answer",,
"2457939814",TRUE,1,"survey complete","neither support nor oppose","8"
"5435374587",TRUE,1,"no answer",,
"8615237589",TRUE,1,"no answer",,
"4837153925",TRUE,1,"no answer",,
"4265616418",TRUE,1,"survey complete","strongly oppose","10"
"5974855621",TRUE,1,"no answer",,
"8462476753",TRUE,1,"no answer",,
"5744124857",TRUE,1,"no answer",,
"9456397583",TRUE,2,"no answer",,
"1297626814",TRUE,1,"survey complete","neither support nor oppose","2"
"6352645128",TRUE,2,"no answer",,
"1649256941",TRUE,2,"partial survey","somewhat oppose",
"2458199546",TRUE,1,"no answer",,
"3682355172",TRUE,2,"no answer",,
"2566419756",TRUE,1,"survey complete","neither support nor oppose","7"
"4258768547",TRUE,2,"no answer",,
"4382458621",TRUE,1,"survey complete","neither support nor oppose","10"
"4519257142",TRUE,1,"survey complete","somewhat support","8"
"8545315879",TRUE,1,"no answer",,
"9818945896",TRUE,1,"no answer",,
"6588731659",TRUE,1,"no answer",,
"5827166723",TRUE,1,"no answer",,
"5736829183",TRUE,1,"no answer",,
"8213964318",TRUE,2,"survey complete","strong support","5"
"5782468245",TRUE,1,"no answer",,
"3613129654",TRUE,2,"no answer",,
"4983261467",TRUE,1,"no answer",,
"4857147359",TRUE,1,"no answer",,
"3619285698",TRUE,2,"no answer",,
"4762187358",TRUE,2,"no answer",,
"3257685437",TRUE,1,"no answer",,
"2791741598",TRUE,1,"no answer",,
"9713549741",TRUE,1,"survey complete","somewhat support","10"
"8233742736",TRUE,1,"partial survey","somewhat support",
"3179867593",TRUE,1,"survey complete","neither support nor oppose","8"
"1573272796",TRUE,1,"survey complete","neither support nor oppose","2"
"2941541697",TRUE,2,"no answer",,
"8961233816",TRUE,1,"no answer",,
"5364234782",TRUE,1,"no answer",,
"4395876781",TRUE,1,"survey complete","somewhat support","refused"
"1546493928",TRUE,1,"survey complete","neither support nor oppose","10"
"8144286152",TRUE,1,"no answer",,
"1281987481",TRUE,1,"no answer",,
"8162961237",TRUE,1,"no answer",,
"1782798571",TRUE,1,"no answer",,
"6579656278",TRUE,1,"no answer",,
"7242476794",TRUE,1,"survey complete","somewhat oppose","9"
"1493293469",TRUE,1,"no answer",,
"4781282973",TRUE,1,"no answer",,
"8714394257",TRUE,1,"no answer",,
"4927397192",TRUE,1,"no answer",,
"5727198495",TRUE,1,"no answer",,
"4784275234",TRUE,1,"no answer",,
"5899585481",TRUE,1,"no answer",,
"4734796154",TRUE,2,"no answer",,
"8178637235",TRUE,1,"no answer",,
"8731686574",TRUE,1,"no answer",,
"9816572713",TRUE,1,"no answer",,
"6753253824",TRUE,1,"survey complete","somewhat oppose","4"
"3582532157",TRUE,1,"no answer",,
"5672433841",TRUE,1,"survey complete","neither support nor oppose","5"
"4571544219",TRUE,1,"no answer",,
"2792177153",TRUE,1,"no answer",,
"2545349246",TRUE,1,"no answer",,
"9636542597",TRUE,1,"no answer",,
"1969758417",TRUE,1,"no answer",,
"3756836842",TRUE,1,"no answer",,
"4735285763",TRUE,1,"no answer",,
"6782172867",TRUE,1,"no answer",,
"5132454896",TRUE,1,"no answer",,
"2135788714",TRUE,1,"no answer",,
"9484792756",TRUE,1,"no answer",,
"2588967169",TRUE,1,"no answer",,
"8764692786",TRUE,2,"survey complete","neither support nor oppose","5"
"6234165189",TRUE,1,"no answer",,
"9561527239",TRUE,2,"survey complete","somewhat oppose","1"
"8347634719",TRUE,1,"no answer",,
"8965496548",TRUE,1,"no answer",,
"1262899142",TRUE,1,"no answer",,
"1455373651",TRUE,1,"no answer",,
"3288232943",TRUE,1,"no answer",,
"8942484816",TRUE,1,"survey complete","somewhat support","9"
"6788215724",TRUE,1,"no answer",,
"9178717638",TRUE,1,"no answer",,
"2634193465",TRUE,2,"survey complete","somewhat oppose","8"
"4966729238",TRUE,1,"no answer",,
"4637932896",TRUE,1,"no answer",,
"4126717542",TRUE,1,"no answer",,
"3499461475",TRUE,1,"no answer",,
"8367284721",TRUE,1,"survey complete","strong support","10"
"6358931495",TRUE,1,"no answer",,
"4783692387",TRUE,1,"no answer",,
"1588373569",TRUE,1,"no answer",,
"3898938139",TRUE,1,"no answer",,
"9289831925",TRUE,1,"no answer",,
"4566242536",TRUE,2,"no answer",,
"5642348562",TRUE,1,"no answer",,
"4614812165",TRUE,1,"no answer",,
"4789465879",TRUE,2,"survey complete","neither support nor oppose","9"
"7628175769",TRUE,2,"no answer",,
"4915821279",TRUE,1,"no answer",,
"5946399625",TRUE,2,"survey complete","neither support nor oppose","9"
"4387532476",TRUE,2,"no answer",,
"5415343895",TRUE,1,"no answer",,
"2918971289",TRUE,2,"survey complete","somewhat support","9"
"9328726542",TRUE,1,"no answer",,
"1986345916",TRUE,2,"no answer",,
"1659137681",TRUE,1,"no answer",,
"2435736943",TRUE,1,"survey complete","somewhat oppose","8"
"2197268915",TRUE,1,"no answer",,
"9657219137",TRUE,1,"no answer",,
"1685174962",TRUE,1,"survey complete","somewhat support","9"
"2769618693",TRUE,1,"survey complete","strongly oppose","5"
"3749249486",TRUE,1,"survey complete","strongly oppose","9"
"5177922748",TRUE,1,"survey complete","strong support","9"
"6593955278",TRUE,1,"no answer",,
"9311387591",TRUE,2,"survey complete","strong support","9"
"4197946452",TRUE,1,"no answer",,
"6832544136",TRUE,1,"no answer",,
"3972848721",TRUE,1,"no answer",,
"2313678369",TRUE,1,"survey complete","neither support nor oppose","10"
"6412637629",TRUE,2,"no answer",,
"1977489314",TRUE,1,"no answer",,
"7592954596",TRUE,1,"no answer",,
"1244614917",TRUE,1,"no answer",,
"6716349167",TRUE,1,"survey complete","somewhat support","5"
"3847149514",TRUE,2,"no answer",,
"2374738965",TRUE,1,"no answer",,
"7298165198",TRUE,2,"no answer",,
"3566238675",TRUE,1,"no answer",,
"6291921826",TRUE,1,"no answer",,
"5172719583",TRUE,1,"survey complete","somewhat support","8"
"8314195493",TRUE,1,"survey complete","somewhat support","10"
"6188259367",TRUE,1,"no answer",,
"4531297854",TRUE,1,"survey complete","somewhat support","8"
"9659467984",TRUE,1,"no answer",,
"7813257561",TRUE,1,"no answer",,
"9533578736",TRUE,2,"no answer",,
"9414535471",TRUE,1,"no answer",,
"2594513498",TRUE,2,"no answer",,
"8633594816",TRUE,1,"survey complete","somewhat support","8"
"6328499236",TRUE,1,"no answer",,
"1862468436",TRUE,1,"no answer",,
"3677968257",TRUE,1,"no answer",,
"5419179347",TRUE,2,"no answer",,
"8562683548",TRUE,2,"no answer",,
"8329284526",TRUE,1,"survey complete","neither support nor oppose","5"
"9624921486",TRUE,1,"survey complete","neither support nor oppose","8"
"8494739658",TRUE,1,"no answer",,
"8394916459",TRUE,1,"no answer",,
"5465618145",TRUE,1,"no answer",,
"1893877419",TRUE,1,"no answer",,
"7547328361",TRUE,1,"survey complete","somewhat support","9"
"4213696315",TRUE,1,"survey complete","somewhat support","5"
"3127613485",TRUE,1,"no answer",,
"6512838476",TRUE,1,"survey complete","strong support","9"
"2868791489",TRUE,1,"no answer",,
"6439684627",TRUE,1,"survey complete","neither support nor oppose","9"
"9421579175",TRUE,1,"no answer",,
"4785479325",TRUE,1,"survey complete","strong support","9"
"7544299257",TRUE,1,"no answer",,
"5276843126",TRUE,1,"survey complete","strong support","3"
"3975421429",TRUE,1,"no answer",,
"6373152135",TRUE,1,"survey complete","neither support nor oppose","5"
"7463168275",TRUE,1,"no answer",,
"5266879185",TRUE,1,"no answer",,
"4924359782",TRUE,1,"no answer",,
"8729216392",TRUE,1,"no answer",,
"7495474679",TRUE,1,"no answer",,
"2537683824",TRUE,1,"no answer",,
"5782456257",TRUE,1,"no answer",,
"8367214517",TRUE,1,"survey complete","neither support nor oppose","7"
"5429483975",TRUE,1,"no answer",,
"3176355813",TRUE,1,"survey complete","neither support nor oppose","4"
"5461248947",TRUE,1,"no answer",,
"1367498436",TRUE,2,"survey complete","somewhat support","10"
"7231578172",TRUE,1,"survey complete","somewhat support","9"
"3261724713",TRUE,1,"no answer",,
"8963828439",TRUE,2,"no answer",,
"7941838472",TRUE,1,"no answer",,
"4624733724",TRUE,1,"no answer",,
"2866388145",TRUE,1,"no answer",,
"8126345478",TRUE,1,"survey complete","somewhat oppose","10"
"6422756782",TRUE,1,"survey complete","somewhat support","5"
"9842564728",TRUE,1,"no answer",,
"2868173972",TRUE,1,"no answer",,
"7859515384",TRUE,1,"no answer",,
"5292385172",TRUE,1,"no answer",,
"9756839723",TRUE,1,"no answer",,
"7943286314",TRUE,1,"no answer",,
"9675682581",TRUE,2,"no answer",,
"9631849714",TRUE,1,"no answer",,
"4782386871",TRUE,1,"no answer",,
"6389814135",TRUE,1,"no answer",,
"8516512935",TRUE,2,"no answer",,
"7812346143",TRUE,1,"survey complete","strong support","9"
"2316491425",TRUE,2,"no answer",,
"8572492851",TRUE,1,"survey complete","neither support nor oppose","9"
"6949615231",TRUE,1,"no answer",,
"4168464295",TRUE,1,"survey complete","neither support nor oppose","10"
"3987314871",TRUE,1,"no answer",,
"9174655789",TRUE,1,"no answer",,
"3146235891",TRUE,1,"no answer",,
"6434519678",TRUE,1,"no answer",,
"6985769418",TRUE,1,"survey complete","somewhat support","7"
"6781236591",TRUE,1,"survey complete","somewhat support","9"
"2914754796",TRUE,1,"no answer",,
"2866941235",TRUE,1,"no answer",,
"8294576728",TRUE,1,"survey complete","somewhat support","9"
"1575795461",TRUE,1,"no answer",,
"6811533961",TRUE,1,"no answer",,
"7157361947",TRUE,1,"no answer",,
"4213173457",TRUE,1,"no answer",,
"5488395614",TRUE,1,"no answer",,
"8593894271",TRUE,1,"no answer",,
"7262961378",TRUE,1,"no answer",,
"2352497215",TRUE,1,"no answer",,
"7186126524",TRUE,2,"no answer",,
"1626953876",TRUE,1,"no answer",,
"5371734927",TRUE,1,"no answer",,
"2985134839",TRUE,1,"no answer",,
"1854373891",TRUE,1,"no answer",,
"3595835941",TRUE,1,"no answer",,
"2464872357",TRUE,1,"no answer",,
"9373854158",TRUE,1,"no answer",,
"8963525638",TRUE,1,"survey complete","somewhat support","8"
"2562455641",TRUE,1,"survey complete","neither support nor oppose","9"
"1234674325",TRUE,1,"no answer",,
"1393617852",TRUE,1,"no answer",,
"5212574697",TRUE,1,"no answer",,
"3745687892",TRUE,1,"no answer",,
"5719857956",TRUE,2,"no answer",,
"6917486572",TRUE,2,"no answer",,
"5178525162",TRUE,2,"no answer",,
"6891895684",TRUE,1,"survey complete","strong support","5"
"6583274827",TRUE,1,"survey complete","somewhat oppose","6"
"8724128625",TRUE,1,"survey complete","somewhat oppose","10"
"1923727521",TRUE,2,"no answer",,
"1241527854",TRUE,2,"no answer",,
"7619841654",TRUE,1,"no answer",,
"9248397138",TRUE,1,"survey complete","somewhat support","8"
"4629311395",TRUE,2,"survey complete","neither support nor oppose","10"
"8952137923",TRUE,1,"no answer",,
"5231977951",TRUE,1,"no answer",,
"3272676382",TRUE,1,"survey complete","somewhat support","5"
